lambda,dlambda,enthalpy
8.197065e-01,8.958916e-06,-3.188637e+01
8.197154e-01,8.959112e-06,-3.188640e+01
8.197244e-01,8.959308e-06,-3.188644e+01
8.197334e-01,8.959504e-06,-3.188647e+01
8.197423e-01,8.959700e-06,-3.188651e+01
8.197513e-01,8.959896e-06,-3.188654e+01
8.197602e-01,8.960091e-06,-3.188658e+01
8.197692e-01,8.960287e-06,-3.188661e+01
8.197782e-01,8.960483e-06,-3.188664e+01
8.197871e-01,8.960679e-06,-3.188668e+01
8.197961e-01,8.960875e-06,-3.188671e+01
8.198050e-01,8.961071e-06,-3.188673e+01
8.198140e-01,8.961267e-06,-3.188676e+01
8.198230e-01,8.961463e-06,-3.188678e+01
8.198319e-01,8.961659e-06,-3.188680e+01
8.198409e-01,8.961855e-06,-3.188681e+01
8.198499e-01,8.962050e-06,-3.188683e+01
8.198588e-01,8.962246e-06,-3.188684e+01
8.198678e-01,8.962442e-06,-3.188684e+01
8.198767e-01,8.962638e-06,-3.188684e+01
8.198857e-01,8.962834e-06,-3.188684e+01
8.198947e-01,8.963030e-06,-3.188683e+01
8.199036e-01,8.963226e-06,-3.188682e+01
8.199126e-01,8.963422e-06,-3.188681e+01
8.199216e-01,8.963618e-06,-3.188679e+01
8.199305e-01,8.963814e-06,-3.188677e+01
8.199395e-01,8.964010e-06,-3.188674e+01
8.199485e-01,8.964206e-06,-3.188671e+01
8.199574e-01,8.964402e-06,-3.188667e+01
8.199664e-01,8.964598e-06,-3.188663e+01
8.199753e-01,8.964794e-06,-3.188659e+01
8.199843e-01,8.964990e-06,-3.188654e+01
8.199933e-01,8.965186e-06,-3.188649e+01
8.200022e-01,8.965382e-06,-3.188644e+01
8.200112e-01,8.965578e-06,-3.188638e+01
8.200202e-01,8.965774e-06,-3.188632e+01
8.200291e-01,8.965971e-06,-3.188625e+01
8.200381e-01,8.966167e-06,-3.188619e+01
8.200471e-01,8.966363e-06,-3.188612e+01
8.200560e-01,8.966559e-06,-3.188605e+01
8.200650e-01,8.966755e-06,-3.188598e+01
8.200740e-01,8.966951e-06,-3.188590e+01
8.200829e-01,8.967147e-06,-3.188583e+01
8.200919e-01,8.967343e-06,-3.188575e+01
8.201009e-01,8.967539e-06,-3.188567e+01
8.201098e-01,8.967735e-06,-3.188559e+01
8.201188e-01,8.967931e-06,-3.188552e+01
8.201278e-01,8.968128e-06,-3.188544e+01
8.201367e-01,8.968324e-06,-3.188536e+01
8.201457e-01,8.968520e-06,-3.188528e+01
8.201547e-01,8.968716e-06,-3.188521e+01
8.201637e-01,8.968912e-06,-3.188513e+01
8.201726e-01,8.969108e-06,-3.188506e+01
8.201816e-01,8.969305e-06,-3.188499e+01
8.201906e-01,8.969501e-06,-3.188492e+01
8.201995e-01,8.969697e-06,-3.188486e+01
8.202085e-01,8.969893e-06,-3.188479e+01
8.202175e-01,8.970089e-06,-3.188474e+01
8.202264e-01,8.970285e-06,-3.188468e+01
8.202354e-01,8.970482e-06,-3.188463e+01
8.202444e-01,8.970678e-06,-3.188458e+01
8.202534e-01,8.970874e-06,-3.188454e+01
8.202623e-01,8.971070e-06,-3.188450e+01
8.202713e-01,8.971267e-06,-3.188447e+01
8.202803e-01,8.971463e-06,-3.188444e+01
8.202892e-01,8.971659e-06,-3.188442e+01
8.202982e-01,8.971855e-06,-3.188441e+01
8.203072e-01,8.972052e-06,-3.188439e+01
8.203162e-01,8.972248e-06,-3.188439e+01
8.203251e-01,8.972444e-06,-3.188439e+01
8.203341e-01,8.972640e-06,-3.188440e+01
8.203431e-01,8.972837e-06,-3.188441e+01
8.203520e-01,8.973033e-06,-3.188443e+01
8.203610e-01,8.973229e-06,-3.188445e+01
8.203700e-01,8.973426e-06,-3.188448e+01
8.203790e-01,8.973622e-06,-3.188451e+01
8.203879e-01,8.973818e-06,-3.188455e+01
8.203969e-01,8.974015e-06,-3.188459e+01
8.204059e-01,8.974211e-06,-3.188464e+01
8.204149e-01,8.974407e-06,-3.188469e+01
8.204238e-01,8.974604e-06,-3.188475e+01
8.204328e-01,8.974800e-06,-3.188481e+01
8.204418e-01,8.974996e-06,-3.188488e+01
8.204508e-01,8.975193e-06,-3.188494e+01
8.204597e-01,8.975389e-06,-3.188501e+01
8.204687e-01,8.975585e-06,-3.188509e+01
8.204777e-01,8.975782e-06,-3.188516e+01
8.204867e-01,8.975978e-06,-3.188524e+01
8.204956e-01,8.976175e-06,-3.188532e+01
8.205046e-01,8.976371e-06,-3.188540e+01
8.205136e-01,8.976567e-06,-3.188548e+01
8.205226e-01,8.976764e-06,-3.188556e+01
8.205315e-01,8.976960e-06,-3.188564e+01
8.205405e-01,8.977157e-06,-3.188572e+01
8.205495e-01,8.977353e-06,-3.188580e+01
8.205585e-01,8.977550e-06,-3.188589e+01
8.205675e-01,8.977746e-06,-3.188597e+01
8.205764e-01,8.977942e-06,-3.188605e+01
8.205854e-01,8.978139e-06,-3.188613e+01
8.205944e-01,8.978335e-06,-3.188620e+01
8.206034e-01,8.978532e-06,-3.188628e+01
8.206123e-01,8.978728e-06,-3.188635e+01
8.206213e-01,8.978925e-06,-3.188643e+01
8.206303e-01,8.979121e-06,-3.188650e+01
8.206393e-01,8.979318e-06,-3.188657e+01
8.206483e-01,8.979514e-06,-3.188663e+01
8.206572e-01,8.979711e-06,-3.188670e+01
8.206662e-01,8.979907e-06,-3.188676e+01
8.206752e-01,8.980104e-06,-3.188682e+01
8.206842e-01,8.980300e-06,-3.188688e+01
8.206932e-01,8.980497e-06,-3.188693e+01
8.207021e-01,8.980693e-06,-3.188698e+01
8.207111e-01,8.980890e-06,-3.188703e+01
8.207201e-01,8.981087e-06,-3.188708e+01
8.207291e-01,8.981283e-06,-3.188712e+01
8.207381e-01,8.981480e-06,-3.188716e+01
8.207471e-01,8.981676e-06,-3.188720e+01
8.207560e-01,8.981873e-06,-3.188724e+01
8.207650e-01,8.982069e-06,-3.188727e+01
8.207740e-01,8.982266e-06,-3.188730e+01
8.207830e-01,8.982463e-06,-3.188732e+01
8.207920e-01,8.982659e-06,-3.188734e+01
8.208009e-01,8.982856e-06,-3.188736e+01
8.208099e-01,8.983053e-06,-3.188738e+01
8.208189e-01,8.983249e-06,-3.188739e+01
8.208279e-01,8.983446e-06,-3.188741e+01
8.208369e-01,8.983642e-06,-3.188741e+01
8.208459e-01,8.983839e-06,-3.188742e+01
8.208548e-01,8.984036e-06,-3.188742e+01
8.208638e-01,8.984232e-06,-3.188742e+01
8.208728e-01,8.984429e-06,-3.188742e+01
8.208818e-01,8.984626e-06,-3.188741e+01
8.208908e-01,8.984822e-06,-3.188740e+01
8.208998e-01,8.985019e-06,-3.188739e+01
8.209088e-01,8.985216e-06,-3.188738e+01
8.209177e-01,8.985412e-06,-3.188736e+01
8.209267e-01,8.985609e-06,-3.188735e+01
8.209357e-01,8.985806e-06,-3.188733e+01
8.209447e-01,8.986003e-06,-3.188730e+01
8.209537e-01,8.986199e-06,-3.188728e+01
8.209627e-01,8.986396e-06,-3.188725e+01
8.209717e-01,8.986593e-06,-3.188723e+01
8.209806e-01,8.986790e-06,-3.188720e+01
8.209896e-01,8.986986e-06,-3.188717e+01
8.209986e-01,8.987183e-06,-3.188713e+01
8.210076e-01,8.987380e-06,-3.188710e+01
8.210166e-01,8.987577e-06,-3.188706e+01
8.210256e-01,8.987773e-06,-3.188703e+01
8.210346e-01,8.987970e-06,-3.188699e+01
8.210436e-01,8.988167e-06,-3.188695e+01
8.210525e-01,8.988364e-06,-3.188691e+01
8.210615e-01,8.988561e-06,-3.188686e+01
8.210705e-01,8.988757e-06,-3.188682e+01
8.210795e-01,8.988954e-06,-3.188678e+01
8.210885e-01,8.989151e-06,-3.188673e+01
8.210975e-01,8.989348e-06,-3.188669e+01
8.211065e-01,8.989545e-06,-3.188664e+01
8.211155e-01,8.989742e-06,-3.188660e+01
8.211245e-01,8.989938e-06,-3.188655e+01
8.211334e-01,8.990135e-06,-3.188650e+01
8.211424e-01,8.990332e-06,-3.188646e+01
8.211514e-01,8.990529e-06,-3.188641e+01
8.211604e-01,8.990726e-06,-3.188636e+01
8.211694e-01,8.990923e-06,-3.188632e+01
8.211784e-01,8.991120e-06,-3.188627e+01
8.211874e-01,8.991316e-06,-3.188623e+01
8.211964e-01,8.991513e-06,-3.188618e+01
8.212054e-01,8.991710e-06,-3.188614e+01
8.212144e-01,8.991907e-06,-3.188609e+01
8.212234e-01,8.992104e-06,-3.188605e+01
8.212324e-01,8.992301e-06,-3.188601e+01
8.212413e-01,8.992498e-06,-3.188597e+01
8.212503e-01,8.992695e-06,-3.188593e+01
8.212593e-01,8.992892e-06,-3.188589e+01
8.212683e-01,8.993089e-06,-3.188585e+01
8.212773e-01,8.993286e-06,-3.188581e+01
8.212863e-01,8.993483e-06,-3.188578e+01
8.212953e-01,8.993680e-06,-3.188574e+01
8.213043e-01,8.993877e-06,-3.188571e+01
8.213133e-01,8.994074e-06,-3.188568e+01
8.213223e-01,8.994271e-06,-3.188564e+01
8.213313e-01,8.994468e-06,-3.188561e+01
8.213403e-01,8.994665e-06,-3.188558e+01
8.213493e-01,8.994862e-06,-3.188555e+01
8.213583e-01,8.995059e-06,-3.188553e+01
8.213673e-01,8.995256e-06,-3.188550e+01
8.213763e-01,8.995453e-06,-3.188547e+01
8.213853e-01,8.995650e-06,-3.188544e+01
8.213942e-01,8.995847e-06,-3.188542e+01
8.214032e-01,8.996044e-06,-3.188539e+01
8.214122e-01,8.996241e-06,-3.188536e+01
8.214212e-01,8.996438e-06,-3.188534e+01
8.214302e-01,8.996635e-06,-3.188531e+01
8.214392e-01,8.996832e-06,-3.188528e+01
8.214482e-01,8.997029e-06,-3.188526e+01
8.214572e-01,8.997226e-06,-3.188523e+01
8.214662e-01,8.997423e-06,-3.188520e+01
8.214752e-01,8.997620e-06,-3.188517e+01
8.214842e-01,8.997818e-06,-3.188515e+01
8.214932e-01,8.998015e-06,-3.188512e+01
8.215022e-01,8.998212e-06,-3.188509e+01
8.215112e-01,8.998409e-06,-3.188506e+01
8.215202e-01,8.998606e-06,-3.188503e+01
8.215292e-01,8.998803e-06,-3.188500e+01
8.215382e-01,8.999000e-06,-3.188497e+01
8.215472e-01,8.999198e-06,-3.188494e+01
8.215562e-01,8.999395e-06,-3.188491e+01
8.215652e-01,8.999592e-06,-3.188488e+01
8.215742e-01,8.999789e-06,-3.188484e+01
8.215832e-01,8.999986e-06,-3.188481e+01
8.215922e-01,9.000183e-06,-3.188478e+01
8.216012e-01,9.000381e-06,-3.188475e+01
8.216102e-01,9.000578e-06,-3.188472e+01
8.216192e-01,9.000775e-06,-3.188468e+01
8.216282e-01,9.000972e-06,-3.188465e+01
8.216372e-01,9.001169e-06,-3.188462e+01
8.216462e-01,9.001367e-06,-3.188458e+01
8.216552e-01,9.001564e-06,-3.188455e+01
8.216642e-01,9.001761e-06,-3.188452e+01
8.216732e-01,9.001958e-06,-3.188448e+01
8.216822e-01,9.002156e-06,-3.188445e+01
8.216912e-01,9.002353e-06,-3.188442e+01
8.217002e-01,9.002550e-06,-3.188439e+01
8.217092e-01,9.002747e-06,-3.188435e+01
8.217182e-01,9.002945e-06,-3.188432e+01
8.217272e-01,9.003142e-06,-3.188429e+01
8.217362e-01,9.003339e-06,-3.188425e+01
8.217452e-01,9.003537e-06,-3.188422e+01
8.217542e-01,9.003734e-06,-3.188419e+01
8.217632e-01,9.003931e-06,-3.188416e+01
8.217723e-01,9.004128e-06,-3.188413e+01
8.217813e-01,9.004326e-06,-3.188410e+01
8.217903e-01,9.004523e-06,-3.188407e+01
8.217993e-01,9.004720e-06,-3.188404e+01
8.218083e-01,9.004918e-06,-3.188401e+01
8.218173e-01,9.005115e-06,-3.188399e+01
8.218263e-01,9.005312e-06,-3.188396e+01
8.218353e-01,9.005510e-06,-3.188394e+01
8.218443e-01,9.005707e-06,-3.188391e+01
8.218533e-01,9.005905e-06,-3.188389e+01
8.218623e-01,9.006102e-06,-3.188387e+01
8.218713e-01,9.006299e-06,-3.188385e+01
8.218803e-01,9.006497e-06,-3.188384e+01
8.218893e-01,9.006694e-06,-3.188382e+01
8.218983e-01,9.006892e-06,-3.188381e+01
8.219073e-01,9.007089e-06,-3.188379e+01
8.219163e-01,9.007286e-06,-3.188378e+01
8.219254e-01,9.007484e-06,-3.188378e+01
8.219344e-01,9.007681e-06,-3.188377e+01
8.219434e-01,9.007879e-06,-3.188376e+01
8.219524e-01,9.008076e-06,-3.188376e+01
8.219614e-01,9.008274e-06,-3.188376e+01
8.219704e-01,9.008471e-06,-3.188376e+01
8.219794e-01,9.008668e-06,-3.188377e+01
8.219884e-01,9.008866e-06,-3.188377e+01
8.219974e-01,9.009063e-06,-3.188378e+01
8.220064e-01,9.009261e-06,-3.188378e+01
8.220154e-01,9.009458e-06,-3.188379e+01
8.220244e-01,9.009656e-06,-3.188381e+01
8.220335e-01,9.009853e-06,-3.188382e+01
8.220425e-01,9.010051e-06,-3.188383e+01
8.220515e-01,9.010248e-06,-3.188385e+01
8.220605e-01,9.010446e-06,-3.188386e+01
8.220695e-01,9.010643e-06,-3.188388e+01
8.220785e-01,9.010841e-06,-3.188390e+01
8.220875e-01,9.011039e-06,-3.188392e+01
8.220965e-01,9.011236e-06,-3.188394e+01
8.221055e-01,9.011434e-06,-3.188396e+01
8.221146e-01,9.011631e-06,-3.188398e+01
8.221236e-01,9.011829e-06,-3.188400e+01
8.221326e-01,9.012026e-06,-3.188402e+01
8.221416e-01,9.012224e-06,-3.188405e+01
8.221506e-01,9.012422e-06,-3.188407e+01
8.221596e-01,9.012619e-06,-3.188409e+01
8.221686e-01,9.012817e-06,-3.188411e+01
8.221776e-01,9.013014e-06,-3.188413e+01
8.221867e-01,9.013212e-06,-3.188415e+01
8.221957e-01,9.013410e-06,-3.188416e+01
8.222047e-01,9.013607e-06,-3.188418e+01
8.222137e-01,9.013805e-06,-3.188420e+01
8.222227e-01,9.014002e-06,-3.188421e+01
8.222317e-01,9.014200e-06,-3.188422e+01
8.222407e-01,9.014398e-06,-3.188424e+01
8.222498e-01,9.014595e-06,-3.188425e+01
8.222588e-01,9.014793e-06,-3.188426e+01
8.222678e-01,9.014991e-06,-3.188426e+01
8.222768e-01,9.015188e-06,-3.188427e+01
8.222858e-01,9.015386e-06,-3.188428e+01
8.222948e-01,9.015584e-06,-3.188428e+01
8.223038e-01,9.015781e-06,-3.188428e+01
8.223129e-01,9.015979e-06,-3.188428e+01
8.223219e-01,9.016177e-06,-3.188428e+01
8.223309e-01,9.016375e-06,-3.188428e+01
8.223399e-01,9.016572e-06,-3.188428e+01
8.223489e-01,9.016770e-06,-3.188427e+01
8.223579e-01,9.016968e-06,-3.188427e+01
8.223670e-01,9.017166e-06,-3.188426e+01
8.223760e-01,9.017363e-06,-3.188426e+01
8.223850e-01,9.017561e-06,-3.188425e+01
8.223940e-01,9.017759e-06,-3.188424e+01
8.224030e-01,9.017957e-06,-3.188424e+01
8.224120e-01,9.018154e-06,-3.188423e+01
8.224211e-01,9.018352e-06,-3.188422e+01
8.224301e-01,9.018550e-06,-3.188421e+01
8.224391e-01,9.018748e-06,-3.188421e+01
8.224481e-01,9.018946e-06,-3.188420e+01
8.224571e-01,9.019143e-06,-3.188419e+01
8.224662e-01,9.019341e-06,-3.188419e+01
8.224752e-01,9.019539e-06,-3.188418e+01
8.224842e-01,9.019737e-06,-3.188418e+01
8.224932e-01,9.019935e-06,-3.188417e+01
8.225022e-01,9.020132e-06,-3.188417e+01
8.225113e-01,9.020330e-06,-3.188416e+01
8.225203e-01,9.020528e-06,-3.188416e+01
8.225293e-01,9.020726e-06,-3.188416e+01
8.225383e-01,9.020924e-06,-3.188416e+01
8.225473e-01,9.021122e-06,-3.188416e+01
8.225564e-01,9.021320e-06,-3.188416e+01
8.225654e-01,9.021518e-06,-3.188416e+01
8.225744e-01,9.021715e-06,-3.188416e+01
8.225834e-01,9.021913e-06,-3.188417e+01
8.225925e-01,9.022111e-06,-3.188417e+01
8.226015e-01,9.022309e-06,-3.188417e+01
8.226105e-01,9.022507e-06,-3.188418e+01
8.226195e-01,9.022705e-06,-3.188418e+01
8.226285e-01,9.022903e-06,-3.188418e+01
8.226376e-01,9.023101e-06,-3.188418e+01
8.226466e-01,9.023299e-06,-3.188419e+01
8.226556e-01,9.023497e-06,-3.188419e+01
8.226646e-01,9.023695e-06,-3.188419e+01
8.226737e-01,9.023893e-06,-3.188419e+01
8.226827e-01,9.024091e-06,-3.188419e+01
8.226917e-01,9.024289e-06,-3.188419e+01
8.227007e-01,9.024487e-06,-3.188419e+01
8.227098e-01,9.024685e-06,-3.188419e+01
8.227188e-01,9.024883e-06,-3.188418e+01
8.227278e-01,9.025081e-06,-3.188418e+01
8.227368e-01,9.025279e-06,-3.188418e+01
8.227459e-01,9.025477e-06,-3.188417e+01
8.227549e-01,9.025675e-06,-3.188416e+01
8.227639e-01,9.025873e-06,-3.188416e+01
8.227729e-01,9.026071e-06,-3.188415e+01
8.227820e-01,9.026269e-06,-3.188414e+01
8.227910e-01,9.026467e-06,-3.188413e+01
8.228000e-01,9.026665e-06,-3.188412e+01
8.228090e-01,9.026863e-06,-3.188411e+01
8.228181e-01,9.027061e-06,-3.188410e+01
8.228271e-01,9.027259e-06,-3.188409e+01
8.228361e-01,9.027457e-06,-3.188408e+01
8.228452e-01,9.027655e-06,-3.188407e+01
8.228542e-01,9.027853e-06,-3.188406e+01
8.228632e-01,9.028051e-06,-3.188405e+01
8.228722e-01,9.028250e-06,-3.188403e+01
8.228813e-01,9.028448e-06,-3.188402e+01
8.228903e-01,9.028646e-06,-3.188401e+01
8.228993e-01,9.028844e-06,-3.188400e+01
8.229084e-01,9.029042e-06,-3.188399e+01
8.229174e-01,9.029240e-06,-3.188398e+01
8.229264e-01,9.029438e-06,-3.188397e+01
8.229354e-01,9.029637e-06,-3.188396e+01
8.229445e-01,9.029835e-06,-3.188395e+01
8.229535e-01,9.030033e-06,-3.188394e+01
8.229625e-01,9.030231e-06,-3.188393e+01
8.229716e-01,9.030429e-06,-3.188392e+01
8.229806e-01,9.030627e-06,-3.188391e+01
8.229896e-01,9.030826e-06,-3.188391e+01
8.229987e-01,9.031024e-06,-3.188390e+01
8.230077e-01,9.031222e-06,-3.188389e+01
8.230167e-01,9.031420e-06,-3.188389e+01
8.230257e-01,9.031618e-06,-3.188389e+01
8.230348e-01,9.031817e-06,-3.188388e+01
8.230438e-01,9.032015e-06,-3.188388e+01
8.230528e-01,9.032213e-06,-3.188388e+01
8.230619e-01,9.032411e-06,-3.188388e+01
8.230709e-01,9.032610e-06,-3.188388e+01
8.230799e-01,9.032808e-06,-3.188388e+01
8.230890e-01,9.033006e-06,-3.188388e+01
8.230980e-01,9.033204e-06,-3.188388e+01
8.231070e-01,9.033403e-06,-3.188389e+01
8.231161e-01,9.033601e-06,-3.188389e+01
8.231251e-01,9.033799e-06,-3.188390e+01
8.231341e-01,9.033998e-06,-3.188390e+01
8.231432e-01,9.034196e-06,-3.188391e+01
8.231522e-01,9.034394e-06,-3.188391e+01
8.231612e-01,9.034592e-06,-3.188392e+01
8.231703e-01,9.034791e-06,-3.188392e+01
8.231793e-01,9.034989e-06,-3.188393e+01
8.231884e-01,9.035187e-06,-3.188394e+01
8.231974e-01,9.035386e-06,-3.188394e+01
8.232064e-01,9.035584e-06,-3.188395e+01
8.232155e-01,9.035783e-06,-3.188396e+01
8.232245e-01,9.035981e-06,-3.188396e+01
8.232335e-01,9.036179e-06,-3.188397e+01
8.232426e-01,9.036378e-06,-3.188398e+01
8.232516e-01,9.036576e-06,-3.188398e+01
8.232606e-01,9.036774e-06,-3.188399e+01
8.232697e-01,9.036973e-06,-3.188399e+01
8.232787e-01,9.037171e-06,-3.188400e+01
8.232878e-01,9.037370e-06,-3.188400e+01
8.232968e-01,9.037568e-06,-3.188401e+01
8.233058e-01,9.037766e-06,-3.188401e+01
8.233149e-01,9.037965e-06,-3.188401e+01
8.233239e-01,9.038163e-06,-3.188402e+01
8.233329e-01,9.038362e-06,-3.188402e+01
8.233420e-01,9.038560e-06,-3.188403e+01
8.233510e-01,9.038759e-06,-3.188403e+01
8.233601e-01,9.038957e-06,-3.188403e+01
8.233691e-01,9.039156e-06,-3.188404e+01
8.233781e-01,9.039354e-06,-3.188404e+01
8.233872e-01,9.039553e-06,-3.188405e+01
8.233962e-01,9.039751e-06,-3.188406e+01
8.234053e-01,9.039949e-06,-3.188406e+01
8.234143e-01,9.040148e-06,-3.188407e+01
8.234233e-01,9.040347e-06,-3.188408e+01
8.234324e-01,9.040545e-06,-3.188409e+01
8.234414e-01,9.040744e-06,-3.188410e+01
8.234505e-01,9.040942e-06,-3.188412e+01
8.234595e-01,9.041141e-06,-3.188413e+01
8.234685e-01,9.041339e-06,-3.188415e+01
8.234776e-01,9.041538e-06,-3.188416e+01
8.234866e-01,9.041736e-06,-3.188418e+01
8.234957e-01,9.041935e-06,-3.188421e+01
8.235047e-01,9.042133e-06,-3.188423e+01
8.235137e-01,9.042332e-06,-3.188426e+01
8.235228e-01,9.042531e-06,-3.188428e+01
8.235318e-01,9.042729e-06,-3.188431e+01
8.235409e-01,9.042928e-06,-3.188434e+01
8.235499e-01,9.043126e-06,-3.188438e+01
8.235590e-01,9.043325e-06,-3.188441e+01
8.235680e-01,9.043523e-06,-3.188445e+01
8.235771e-01,9.043722e-06,-3.188449e+01
8.235861e-01,9.043921e-06,-3.188452e+01
8.235951e-01,9.044119e-06,-3.188457e+01
8.236042e-01,9.044318e-06,-3.188461e+01
8.236132e-01,9.044517e-06,-3.188465e+01
8.236223e-01,9.044715e-06,-3.188470e+01
8.236313e-01,9.044914e-06,-3.188474e+01
8.236404e-01,9.045113e-06,-3.188479e+01
8.236494e-01,9.045311e-06,-3.188483e+01
8.236585e-01,9.045510e-06,-3.188488e+01
8.236675e-01,9.045709e-06,-3.188493e+01
8.236765e-01,9.045907e-06,-3.188497e+01
8.236856e-01,9.046106e-06,-3.188502e+01
8.236946e-01,9.046305e-06,-3.188506e+01
8.237037e-01,9.046503e-06,-3.188511e+01
8.237127e-01,9.046702e-06,-3.188515e+01
8.237218e-01,9.046901e-06,-3.188520e+01
8.237308e-01,9.047100e-06,-3.188524e+01
8.237399e-01,9.047298e-06,-3.188528e+01
8.237489e-01,9.047497e-06,-3.188532e+01
8.237580e-01,9.047696e-06,-3.188536e+01
8.237670e-01,9.047895e-06,-3.188540e+01
8.237761e-01,9.048093e-06,-3.188543e+01
8.237851e-01,9.048292e-06,-3.188546e+01
8.237942e-01,9.048491e-06,-3.188550e+01
8.238032e-01,9.048690e-06,-3.188553e+01
8.238123e-01,9.048888e-06,-3.188555e+01
8.238213e-01,9.049087e-06,-3.188558e+01
8.238304e-01,9.049286e-06,-3.188561e+01
8.238394e-01,9.049485e-06,-3.188563e+01
8.238485e-01,9.049684e-06,-3.188565e+01
8.238575e-01,9.049882e-06,-3.188567e+01
8.238666e-01,9.050081e-06,-3.188568e+01
8.238756e-01,9.050280e-06,-3.188570e+01
8.238847e-01,9.050479e-06,-3.188571e+01
8.238937e-01,9.050678e-06,-3.188572e+01
8.239028e-01,9.050877e-06,-3.188573e+01
8.239118e-01,9.051076e-06,-3.188574e+01
8.239209e-01,9.051274e-06,-3.188575e+01
8.239299e-01,9.051473e-06,-3.188575e+01
8.239390e-01,9.051672e-06,-3.188575e+01
8.239480e-01,9.051871e-06,-3.188575e+01
8.239571e-01,9.052070e-06,-3.188575e+01
8.239661e-01,9.052269e-06,-3.188575e+01
8.239752e-01,9.052468e-06,-3.188575e+01
8.239842e-01,9.052667e-06,-3.188575e+01
8.239933e-01,9.052866e-06,-3.188574e+01
8.240023e-01,9.053065e-06,-3.188573e+01
8.240114e-01,9.053263e-06,-3.188573e+01
8.240204e-01,9.053462e-06,-3.188572e+01
8.240295e-01,9.053661e-06,-3.188571e+01
8.240385e-01,9.053860e-06,-3.188570e+01
8.240476e-01,9.054059e-06,-3.188570e+01
8.240567e-01,9.054258e-06,-3.188569e+01
8.240657e-01,9.054457e-06,-3.188568e+01
8.240748e-01,9.054656e-06,-3.188567e+01
8.240838e-01,9.054855e-06,-3.188566e+01
8.240929e-01,9.055054e-06,-3.188565e+01
8.241019e-01,9.055253e-06,-3.188564e+01
8.241110e-01,9.055452e-06,-3.188564e+01
8.241200e-01,9.055651e-06,-3.188563e+01
8.241291e-01,9.055850e-06,-3.188562e+01
8.241381e-01,9.056049e-06,-3.188561e+01
8.241472e-01,9.056248e-06,-3.188561e+01
8.241563e-01,9.056447e-06,-3.188560e+01
8.241653e-01,9.056646e-06,-3.188560e+01
8.241744e-01,9.056845e-06,-3.188560e+01
8.241834e-01,9.057044e-06,-3.188559e+01
8.241925e-01,9.057243e-06,-3.188559e+01
8.242015e-01,9.057443e-06,-3.188559e+01
8.242106e-01,9.057642e-06,-3.188559e+01
8.242197e-01,9.057841e-06,-3.188559e+01
8.242287e-01,9.058040e-06,-3.188559e+01
8.242378e-01,9.058239e-06,-3.188560e+01
8.242468e-01,9.058438e-06,-3.188560e+01
8.242559e-01,9.058637e-06,-3.188560e+01
8.242650e-01,9.058836e-06,-3.188561e+01
8.242740e-01,9.059035e-06,-3.188562e+01
8.242831e-01,9.059234e-06,-3.188562e+01
8.242921e-01,9.059434e-06,-3.188563e+01
8.243012e-01,9.059633e-06,-3.188564e+01
8.243103e-01,9.059832e-06,-3.188564e+01
8.243193e-01,9.060031e-06,-3.188565e+01
8.243284e-01,9.060230e-06,-3.188566e+01
8.243374e-01,9.060429e-06,-3.188567e+01
8.243465e-01,9.060629e-06,-3.188568e+01
8.243556e-01,9.060828e-06,-3.188569e+01
8.243646e-01,9.061027e-06,-3.188570e+01
8.243737e-01,9.061226e-06,-3.188571e+01
8.243827e-01,9.061425e-06,-3.188572e+01
8.243918e-01,9.061625e-06,-3.188572e+01
8.244009e-01,9.061824e-06,-3.188573e+01
8.244099e-01,9.062023e-06,-3.188574e+01
8.244190e-01,9.062222e-06,-3.188574e+01
8.244280e-01,9.062421e-06,-3.188575e+01
8.244371e-01,9.062621e-06,-3.188575e+01
8.244462e-01,9.062820e-06,-3.188576e+01
8.244552e-01,9.063019e-06,-3.188576e+01
8.244643e-01,9.063218e-06,-3.188576e+01
8.244734e-01,9.063418e-06,-3.188576e+01
8.244824e-01,9.063617e-06,-3.188575e+01
8.244915e-01,9.063816e-06,-3.188575e+01
8.245006e-01,9.064016e-06,-3.188574e+01
8.245096e-01,9.064215e-06,-3.188573e+01
8.245187e-01,9.064414e-06,-3.188572e+01
8.245277e-01,9.064613e-06,-3.188571e+01
8.245368e-01,9.064813e-06,-3.188570e+01
8.245459e-01,9.065012e-06,-3.188569e+01
8.245549e-01,9.065211e-06,-3.188567e+01
8.245640e-01,9.065411e-06,-3.188565e+01
8.245731e-01,9.065610e-06,-3.188564e+01
8.245821e-01,9.065809e-06,-3.188562e+01
8.245912e-01,9.066009e-06,-3.188560e+01
8.246003e-01,9.066208e-06,-3.188558e+01
8.246093e-01,9.066407e-06,-3.188556e+01
8.246184e-01,9.066607e-06,-3.188554e+01
8.246275e-01,9.066806e-06,-3.188552e+01
8.246365e-01,9.067006e-06,-3.188550e+01
8.246456e-01,9.067205e-06,-3.188548e+01
8.246547e-01,9.067404e-06,-3.188546e+01
8.246637e-01,9.067604e-06,-3.188544e+01
8.246728e-01,9.067803e-06,-3.188542e+01
8.246819e-01,9.068003e-06,-3.188540e+01
8.246909e-01,9.068202e-06,-3.188539e+01
8.247000e-01,9.068401e-06,-3.188537e+01
8.247091e-01,9.068601e-06,-3.188536e+01
8.247181e-01,9.068800e-06,-3.188535e+01
8.247272e-01,9.069000e-06,-3.188534e+01
8.247363e-01,9.069199e-06,-3.188533e+01
