lambda,dlambda,pe,espring
4.489419e-02,-7.348698e-06,-3.186737e+01,3.327125e-02
4.488685e-02,-7.347885e-06,-3.186734e+01,3.328599e-02
4.487950e-02,-7.347073e-06,-3.186732e+01,3.329989e-02
4.487215e-02,-7.346261e-06,-3.186730e+01,3.331414e-02
4.486481e-02,-7.345449e-06,-3.186728e+01,3.332702e-02
4.485746e-02,-7.344637e-06,-3.186726e+01,3.333894e-02
4.485012e-02,-7.343825e-06,-3.186724e+01,3.334911e-02
4.484277e-02,-7.343013e-06,-3.186722e+01,3.335987e-02
4.483543e-02,-7.342201e-06,-3.186720e+01,3.336941e-02
4.482809e-02,-7.341389e-06,-3.186719e+01,3.337714e-02
4.482075e-02,-7.340577e-06,-3.186717e+01,3.338328e-02
4.481341e-02,-7.339765e-06,-3.186715e+01,3.339068e-02
4.480607e-02,-7.338953e-06,-3.186714e+01,3.339756e-02
4.479873e-02,-7.338141e-06,-3.186712e+01,3.340347e-02
4.479139e-02,-7.337330e-06,-3.186710e+01,3.341043e-02
4.478406e-02,-7.336518e-06,-3.186709e+01,3.341653e-02
4.477672e-02,-7.335706e-06,-3.186708e+01,3.342249e-02
4.476938e-02,-7.334895e-06,-3.186707e+01,3.342594e-02
4.476205e-02,-7.334083e-06,-3.186706e+01,3.343144e-02
4.475472e-02,-7.333271e-06,-3.186705e+01,3.343651e-02
4.474738e-02,-7.332460e-06,-3.186705e+01,3.344281e-02
4.474005e-02,-7.331648e-06,-3.186706e+01,3.344626e-02
4.473272e-02,-7.330837e-06,-3.186707e+01,3.344877e-02
4.472539e-02,-7.330025e-06,-3.186708e+01,3.345108e-02
4.471806e-02,-7.329214e-06,-3.186710e+01,3.345197e-02
4.471073e-02,-7.328403e-06,-3.186711e+01,3.345201e-02
4.470340e-02,-7.327591e-06,-3.186713e+01,3.345244e-02
4.469608e-02,-7.326780e-06,-3.186716e+01,3.345112e-02
4.468875e-02,-7.325969e-06,-3.186718e+01,3.344942e-02
4.468142e-02,-7.325158e-06,-3.186720e+01,3.344664e-02
4.467410e-02,-7.324346e-06,-3.186721e+01,3.344586e-02
4.466678e-02,-7.323535e-06,-3.186723e+01,3.344602e-02
4.465945e-02,-7.322724e-06,-3.186724e+01,3.344610e-02
4.465213e-02,-7.321913e-06,-3.186725e+01,3.344529e-02
4.464481e-02,-7.321102e-06,-3.186726e+01,3.344411e-02
4.463749e-02,-7.320291e-06,-3.186728e+01,3.344372e-02
4.463017e-02,-7.319480e-06,-3.186730e+01,3.344330e-02
4.462285e-02,-7.318669e-06,-3.186731e+01,3.344071e-02
4.461553e-02,-7.317858e-06,-3.186733e+01,3.343841e-02
4.460821e-02,-7.317047e-06,-3.186734e+01,3.343485e-02
4.460090e-02,-7.316236e-06,-3.186735e+01,3.343118e-02
4.459358e-02,-7.315426e-06,-3.186735e+01,3.342695e-02
4.458627e-02,-7.314615e-06,-3.186735e+01,3.342334e-02
4.457895e-02,-7.313804e-06,-3.186735e+01,3.341997e-02
4.457164e-02,-7.312993e-06,-3.186735e+01,3.341771e-02
4.456433e-02,-7.312183e-06,-3.186735e+01,3.341534e-02
4.455701e-02,-7.311372e-06,-3.186734e+01,3.341346e-02
4.454970e-02,-7.310562e-06,-3.186734e+01,3.341197e-02
4.454239e-02,-7.309751e-06,-3.186735e+01,3.340934e-02
4.453508e-02,-7.308940e-06,-3.186734e+01,3.340749e-02
4.452777e-02,-7.308130e-06,-3.186734e+01,3.340614e-02
4.452047e-02,-7.307320e-06,-3.186733e+01,3.340489e-02
4.451316e-02,-7.306509e-06,-3.186733e+01,3.340435e-02
4.450585e-02,-7.305699e-06,-3.186733e+01,3.340363e-02
4.449855e-02,-7.304888e-06,-3.186732e+01,3.340170e-02
4.449124e-02,-7.304078e-06,-3.186731e+01,3.339978e-02
4.448394e-02,-7.303268e-06,-3.186731e+01,3.339846e-02
4.447664e-02,-7.302458e-06,-3.186730e+01,3.339743e-02
4.446934e-02,-7.301647e-06,-3.186729e+01,3.339740e-02
4.446203e-02,-7.300837e-06,-3.186729e+01,3.339515e-02
4.445473e-02,-7.300027e-06,-3.186729e+01,3.339235e-02
4.444743e-02,-7.299217e-06,-3.186729e+01,3.338970e-02
4.444014e-02,-7.298407e-06,-3.186729e+01,3.338688e-02
4.443284e-02,-7.297597e-06,-3.186729e+01,3.338317e-02
4.442554e-02,-7.296787e-06,-3.186729e+01,3.338141e-02
4.441824e-02,-7.295977e-06,-3.186730e+01,3.337945e-02
4.441095e-02,-7.295167e-06,-3.186731e+01,3.337785e-02
4.440365e-02,-7.294357e-06,-3.186733e+01,3.337601e-02
4.439636e-02,-7.293548e-06,-3.186734e+01,3.337366e-02
4.438907e-02,-7.292738e-06,-3.186737e+01,3.336948e-02
4.438177e-02,-7.291928e-06,-3.186739e+01,3.336397e-02
4.437448e-02,-7.291118e-06,-3.186742e+01,3.336016e-02
4.436719e-02,-7.290309e-06,-3.186745e+01,3.335596e-02
4.435990e-02,-7.289499e-06,-3.186747e+01,3.335251e-02
4.435261e-02,-7.288689e-06,-3.186750e+01,3.334962e-02
4.434532e-02,-7.287880e-06,-3.186753e+01,3.334598e-02
4.433804e-02,-7.287070e-06,-3.186756e+01,3.334282e-02
4.433075e-02,-7.286261e-06,-3.186760e+01,3.333864e-02
4.432346e-02,-7.285451e-06,-3.186763e+01,3.333258e-02
4.431618e-02,-7.284642e-06,-3.186766e+01,3.332645e-02
4.430890e-02,-7.283832e-06,-3.186769e+01,3.332034e-02
4.430161e-02,-7.283023e-06,-3.186771e+01,3.331396e-02
4.429433e-02,-7.282214e-06,-3.186774e+01,3.330893e-02
4.428705e-02,-7.281404e-06,-3.186776e+01,3.330314e-02
4.427977e-02,-7.280595e-06,-3.186779e+01,3.329632e-02
4.427249e-02,-7.279786e-06,-3.186781e+01,3.328905e-02
4.426521e-02,-7.278977e-06,-3.186784e+01,3.328055e-02
4.425793e-02,-7.278168e-06,-3.186786e+01,3.327053e-02
4.425065e-02,-7.277358e-06,-3.186788e+01,3.326023e-02
4.424337e-02,-7.276549e-06,-3.186791e+01,3.325063e-02
4.423610e-02,-7.275740e-06,-3.186793e+01,3.324123e-02
4.422882e-02,-7.274931e-06,-3.186796e+01,3.323113e-02
4.422155e-02,-7.274122e-06,-3.186800e+01,3.321985e-02
4.421427e-02,-7.273313e-06,-3.186803e+01,3.320931e-02
4.420700e-02,-7.272504e-06,-3.186807e+01,3.319853e-02
4.419973e-02,-7.271696e-06,-3.186812e+01,3.318685e-02
4.419246e-02,-7.270887e-06,-3.186817e+01,3.317530e-02
4.418519e-02,-7.270078e-06,-3.186822e+01,3.316375e-02
4.417792e-02,-7.269269e-06,-3.186826e+01,3.315323e-02
4.417065e-02,-7.268460e-06,-3.186831e+01,3.314355e-02
4.416338e-02,-7.267652e-06,-3.186836e+01,3.313375e-02
4.415611e-02,-7.266843e-06,-3.186841e+01,3.312112e-02
4.414885e-02,-7.266035e-06,-3.186847e+01,3.310862e-02
4.414158e-02,-7.265226e-06,-3.186852e+01,3.309771e-02
4.413432e-02,-7.264417e-06,-3.186857e+01,3.308758e-02
4.412705e-02,-7.263609e-06,-3.186861e+01,3.307695e-02
4.411979e-02,-7.262800e-06,-3.186865e+01,3.306453e-02
4.411253e-02,-7.261992e-06,-3.186869e+01,3.305203e-02
4.410527e-02,-7.261184e-06,-3.186873e+01,3.304019e-02
4.409800e-02,-7.260375e-06,-3.186877e+01,3.302785e-02
4.409074e-02,-7.259567e-06,-3.186879e+01,3.301618e-02
4.408349e-02,-7.258759e-06,-3.186882e+01,3.300692e-02
4.407623e-02,-7.257950e-06,-3.186883e+01,3.300068e-02
4.406897e-02,-7.257142e-06,-3.186885e+01,3.299589e-02
4.406171e-02,-7.256334e-06,-3.186886e+01,3.299070e-02
4.405446e-02,-7.255526e-06,-3.186888e+01,3.298721e-02
4.404720e-02,-7.254718e-06,-3.186889e+01,3.298302e-02
4.403995e-02,-7.253910e-06,-3.186889e+01,3.297962e-02
4.403269e-02,-7.253102e-06,-3.186889e+01,3.297507e-02
4.402544e-02,-7.252294e-06,-3.186889e+01,3.297202e-02
4.401819e-02,-7.251486e-06,-3.186889e+01,3.296870e-02
4.401094e-02,-7.250678e-06,-3.186888e+01,3.296507e-02
4.400369e-02,-7.249870e-06,-3.186886e+01,3.296154e-02
4.399644e-02,-7.249062e-06,-3.186884e+01,3.295997e-02
4.398919e-02,-7.248254e-06,-3.186882e+01,3.295906e-02
4.398194e-02,-7.247446e-06,-3.186879e+01,3.295970e-02
4.397469e-02,-7.246639e-06,-3.186876e+01,3.296163e-02
4.396745e-02,-7.245831e-06,-3.186873e+01,3.296122e-02
4.396020e-02,-7.245023e-06,-3.186870e+01,3.295966e-02
4.395296e-02,-7.244216e-06,-3.186866e+01,3.295899e-02
4.394571e-02,-7.243408e-06,-3.186862e+01,3.295701e-02
4.393847e-02,-7.242600e-06,-3.186859e+01,3.295554e-02
4.393123e-02,-7.241793e-06,-3.186855e+01,3.295566e-02
4.392399e-02,-7.240985e-06,-3.186851e+01,3.295566e-02
4.391675e-02,-7.240178e-06,-3.186848e+01,3.295749e-02
4.390951e-02,-7.239370e-06,-3.186845e+01,3.296035e-02
4.390227e-02,-7.238563e-06,-3.186841e+01,3.296358e-02
4.389503e-02,-7.237756e-06,-3.186839e+01,3.296895e-02
4.388779e-02,-7.236948e-06,-3.186836e+01,3.297252e-02
4.388056e-02,-7.236141e-06,-3.186833e+01,3.297540e-02
4.387332e-02,-7.235334e-06,-3.186830e+01,3.297703e-02
4.386609e-02,-7.234527e-06,-3.186829e+01,3.297876e-02
4.385885e-02,-7.233719e-06,-3.186826e+01,3.297988e-02
4.385162e-02,-7.232912e-06,-3.186824e+01,3.298239e-02
4.384439e-02,-7.232105e-06,-3.186822e+01,3.298584e-02
4.383715e-02,-7.231298e-06,-3.186820e+01,3.298750e-02
4.382992e-02,-7.230491e-06,-3.186818e+01,3.298856e-02
4.382269e-02,-7.229684e-06,-3.186816e+01,3.298819e-02
4.381546e-02,-7.228877e-06,-3.186814e+01,3.298660e-02
4.380824e-02,-7.228070e-06,-3.186812e+01,3.298498e-02
4.380101e-02,-7.227263e-06,-3.186811e+01,3.298407e-02
4.379378e-02,-7.226457e-06,-3.186810e+01,3.298314e-02
4.378655e-02,-7.225650e-06,-3.186809e+01,3.298183e-02
4.377933e-02,-7.224843e-06,-3.186809e+01,3.298005e-02
4.377211e-02,-7.224036e-06,-3.186809e+01,3.297599e-02
4.376488e-02,-7.223230e-06,-3.186809e+01,3.297063e-02
4.375766e-02,-7.222423e-06,-3.186810e+01,3.296320e-02
4.375044e-02,-7.221616e-06,-3.186811e+01,3.295493e-02
4.374322e-02,-7.220810e-06,-3.186813e+01,3.294736e-02
4.373600e-02,-7.220003e-06,-3.186815e+01,3.293657e-02
4.372878e-02,-7.219197e-06,-3.186817e+01,3.292710e-02
4.372156e-02,-7.218390e-06,-3.186819e+01,3.291784e-02
4.371434e-02,-7.217584e-06,-3.186821e+01,3.290935e-02
4.370712e-02,-7.216777e-06,-3.186823e+01,3.289882e-02
4.369991e-02,-7.215971e-06,-3.186825e+01,3.288640e-02
4.369269e-02,-7.215164e-06,-3.186828e+01,3.287349e-02
4.368547e-02,-7.214358e-06,-3.186830e+01,3.286155e-02
4.367826e-02,-7.213552e-06,-3.186832e+01,3.284899e-02
4.367105e-02,-7.212746e-06,-3.186835e+01,3.283675e-02
4.366384e-02,-7.211939e-06,-3.186838e+01,3.282507e-02
4.365662e-02,-7.211133e-06,-3.186840e+01,3.281499e-02
4.364941e-02,-7.210327e-06,-3.186843e+01,3.280502e-02
4.364220e-02,-7.209521e-06,-3.186846e+01,3.279487e-02
4.363499e-02,-7.208715e-06,-3.186848e+01,3.278576e-02
4.362779e-02,-7.207909e-06,-3.186850e+01,3.277641e-02
4.362058e-02,-7.207103e-06,-3.186852e+01,3.276871e-02
4.361337e-02,-7.206297e-06,-3.186853e+01,3.276024e-02
4.360617e-02,-7.205491e-06,-3.186854e+01,3.275273e-02
4.359896e-02,-7.204685e-06,-3.186855e+01,3.274577e-02
4.359176e-02,-7.203880e-06,-3.186855e+01,3.273902e-02
4.358455e-02,-7.203074e-06,-3.186854e+01,3.273278e-02
4.357735e-02,-7.202268e-06,-3.186854e+01,3.272760e-02
4.357015e-02,-7.201462e-06,-3.186854e+01,3.272229e-02
4.356295e-02,-7.200657e-06,-3.186854e+01,3.271704e-02
4.355575e-02,-7.199851e-06,-3.186855e+01,3.271141e-02
4.354855e-02,-7.199045e-06,-3.186855e+01,3.270647e-02
4.354135e-02,-7.198240e-06,-3.186855e+01,3.270150e-02
4.353415e-02,-7.197434e-06,-3.186855e+01,3.269499e-02
4.352695e-02,-7.196629e-06,-3.186855e+01,3.268758e-02
4.351976e-02,-7.195823e-06,-3.186855e+01,3.267949e-02
4.351256e-02,-7.195018e-06,-3.186856e+01,3.267204e-02
4.350537e-02,-7.194212e-06,-3.186856e+01,3.266408e-02
4.349817e-02,-7.193407e-06,-3.186856e+01,3.265596e-02
4.349098e-02,-7.192602e-06,-3.186855e+01,3.265003e-02
4.348379e-02,-7.191796e-06,-3.186854e+01,3.264301e-02
4.347660e-02,-7.190991e-06,-3.186854e+01,3.263572e-02
4.346941e-02,-7.190186e-06,-3.186853e+01,3.262695e-02
4.346222e-02,-7.189381e-06,-3.186852e+01,3.262002e-02
4.345503e-02,-7.188576e-06,-3.186851e+01,3.261396e-02
4.344784e-02,-7.187770e-06,-3.186851e+01,3.260800e-02
4.344065e-02,-7.186965e-06,-3.186852e+01,3.260106e-02
4.343347e-02,-7.186160e-06,-3.186853e+01,3.259355e-02
4.342628e-02,-7.185355e-06,-3.186853e+01,3.258513e-02
4.341910e-02,-7.184550e-06,-3.186853e+01,3.257753e-02
4.341191e-02,-7.183745e-06,-3.186853e+01,3.256772e-02
4.340473e-02,-7.182941e-06,-3.186852e+01,3.255801e-02
4.339755e-02,-7.182136e-06,-3.186852e+01,3.254825e-02
4.339036e-02,-7.181331e-06,-3.186851e+01,3.253689e-02
4.338318e-02,-7.180526e-06,-3.186850e+01,3.252718e-02
4.337600e-02,-7.179721e-06,-3.186849e+01,3.251713e-02
4.336882e-02,-7.178917e-06,-3.186849e+01,3.250962e-02
4.336164e-02,-7.178112e-06,-3.186848e+01,3.250241e-02
4.335447e-02,-7.177307e-06,-3.186847e+01,3.249575e-02
4.334729e-02,-7.176503e-06,-3.186847e+01,3.248714e-02
4.334011e-02,-7.175698e-06,-3.186846e+01,3.247781e-02
4.333294e-02,-7.174894e-06,-3.186846e+01,3.246817e-02
4.332576e-02,-7.174089e-06,-3.186847e+01,3.245755e-02
4.331859e-02,-7.173285e-06,-3.186849e+01,3.244497e-02
4.331142e-02,-7.172480e-06,-3.186851e+01,3.243139e-02
4.330425e-02,-7.171676e-06,-3.186853e+01,3.241755e-02
4.329707e-02,-7.170872e-06,-3.186856e+01,3.240404e-02
4.328990e-02,-7.170067e-06,-3.186858e+01,3.239326e-02
4.328273e-02,-7.169263e-06,-3.186860e+01,3.238377e-02
4.327557e-02,-7.168459e-06,-3.186863e+01,3.237188e-02
4.326840e-02,-7.167655e-06,-3.186866e+01,3.235993e-02
4.326123e-02,-7.166850e-06,-3.186868e+01,3.234835e-02
4.325406e-02,-7.166046e-06,-3.186870e+01,3.233887e-02
4.324690e-02,-7.165242e-06,-3.186873e+01,3.232943e-02
4.323973e-02,-7.164438e-06,-3.186877e+01,3.232155e-02
4.323257e-02,-7.163634e-06,-3.186881e+01,3.231404e-02
4.322541e-02,-7.162830e-06,-3.186884e+01,3.230394e-02
4.321824e-02,-7.162026e-06,-3.186888e+01,3.229572e-02
4.321108e-02,-7.161222e-06,-3.186892e+01,3.228651e-02
4.320392e-02,-7.160418e-06,-3.186897e+01,3.227760e-02
4.319676e-02,-7.159615e-06,-3.186901e+01,3.226662e-02
4.318960e-02,-7.158811e-06,-3.186906e+01,3.225565e-02
4.318244e-02,-7.158007e-06,-3.186911e+01,3.224480e-02
4.317529e-02,-7.157203e-06,-3.186917e+01,3.223397e-02
4.316813e-02,-7.156400e-06,-3.186922e+01,3.222101e-02
4.316097e-02,-7.155596e-06,-3.186927e+01,3.220852e-02
4.315382e-02,-7.154792e-06,-3.186932e+01,3.219427e-02
4.314666e-02,-7.153989e-06,-3.186937e+01,3.218084e-02
4.313951e-02,-7.153185e-06,-3.186940e+01,3.216849e-02
4.313236e-02,-7.152382e-06,-3.186944e+01,3.215569e-02
4.312520e-02,-7.151578e-06,-3.186946e+01,3.214392e-02
4.311805e-02,-7.150775e-06,-3.186949e+01,3.213478e-02
4.311090e-02,-7.149971e-06,-3.186951e+01,3.212759e-02
4.310375e-02,-7.149168e-06,-3.186953e+01,3.212144e-02
4.309660e-02,-7.148365e-06,-3.186954e+01,3.211564e-02
4.308946e-02,-7.147561e-06,-3.186956e+01,3.211148e-02
4.308231e-02,-7.146758e-06,-3.186957e+01,3.210838e-02
4.307516e-02,-7.145955e-06,-3.186958e+01,3.210543e-02
4.306802e-02,-7.145152e-06,-3.186959e+01,3.210432e-02
4.306087e-02,-7.144349e-06,-3.186959e+01,3.210213e-02
4.305373e-02,-7.143546e-06,-3.186959e+01,3.210183e-02
4.304659e-02,-7.142743e-06,-3.186959e+01,3.210187e-02
4.303944e-02,-7.141940e-06,-3.186958e+01,3.210262e-02
4.303230e-02,-7.141137e-06,-3.186958e+01,3.210445e-02
4.302516e-02,-7.140334e-06,-3.186957e+01,3.210579e-02
4.301802e-02,-7.139531e-06,-3.186957e+01,3.210749e-02
4.301088e-02,-7.138728e-06,-3.186957e+01,3.210915e-02
4.300374e-02,-7.137925e-06,-3.186957e+01,3.211081e-02
4.299661e-02,-7.137122e-06,-3.186957e+01,3.211168e-02
4.298947e-02,-7.136319e-06,-3.186956e+01,3.211309e-02
4.298233e-02,-7.135517e-06,-3.186956e+01,3.211603e-02
4.297520e-02,-7.134714e-06,-3.186956e+01,3.211833e-02
4.296806e-02,-7.133911e-06,-3.186957e+01,3.212195e-02
4.296093e-02,-7.133109e-06,-3.186958e+01,3.212419e-02
4.295380e-02,-7.132306e-06,-3.186958e+01,3.212932e-02
4.294667e-02,-7.131503e-06,-3.186960e+01,3.213461e-02
4.293954e-02,-7.130701e-06,-3.186960e+01,3.213812e-02
4.293240e-02,-7.129898e-06,-3.186961e+01,3.214283e-02
4.292528e-02,-7.129096e-06,-3.186962e+01,3.214771e-02
4.291815e-02,-7.128294e-06,-3.186962e+01,3.215294e-02
4.291102e-02,-7.127491e-06,-3.186963e+01,3.215726e-02
4.290389e-02,-7.126689e-06,-3.186963e+01,3.216133e-02
4.289677e-02,-7.125887e-06,-3.186963e+01,3.216588e-02
4.288964e-02,-7.125084e-06,-3.186963e+01,3.216865e-02
4.288252e-02,-7.124282e-06,-3.186963e+01,3.217353e-02
4.287539e-02,-7.123480e-06,-3.186963e+01,3.218127e-02
4.286827e-02,-7.122678e-06,-3.186963e+01,3.219012e-02
4.286115e-02,-7.121876e-06,-3.186963e+01,3.219750e-02
4.285402e-02,-7.121074e-06,-3.186963e+01,3.220674e-02
4.284690e-02,-7.120272e-06,-3.186963e+01,3.221450e-02
4.283978e-02,-7.119470e-06,-3.186964e+01,3.222207e-02
4.283266e-02,-7.118668e-06,-3.186964e+01,3.223092e-02
4.282555e-02,-7.117866e-06,-3.186965e+01,3.223873e-02
4.281843e-02,-7.117064e-06,-3.186965e+01,3.224643e-02
4.281131e-02,-7.116262e-06,-3.186965e+01,3.225138e-02
4.280420e-02,-7.115460e-06,-3.186965e+01,3.225954e-02
4.279708e-02,-7.114658e-06,-3.186966e+01,3.226834e-02
4.278997e-02,-7.113857e-06,-3.186966e+01,3.227785e-02
4.278285e-02,-7.113055e-06,-3.186966e+01,3.228665e-02
4.277574e-02,-7.112253e-06,-3.186967e+01,3.229464e-02
4.276863e-02,-7.111452e-06,-3.186967e+01,3.230528e-02
4.276152e-02,-7.110650e-06,-3.186967e+01,3.231685e-02
4.275441e-02,-7.109848e-06,-3.186967e+01,3.232641e-02
4.274730e-02,-7.109047e-06,-3.186968e+01,3.233640e-02
4.274019e-02,-7.108245e-06,-3.186968e+01,3.234663e-02
4.273308e-02,-7.107444e-06,-3.186967e+01,3.235615e-02
4.272598e-02,-7.106642e-06,-3.186967e+01,3.236760e-02
4.271887e-02,-7.105841e-06,-3.186966e+01,3.237888e-02
4.271176e-02,-7.105040e-06,-3.186965e+01,3.239098e-02
4.270466e-02,-7.104238e-06,-3.186963e+01,3.240291e-02
4.269756e-02,-7.103437e-06,-3.186962e+01,3.241477e-02
4.269045e-02,-7.102636e-06,-3.186960e+01,3.242705e-02
4.268335e-02,-7.101835e-06,-3.186958e+01,3.243887e-02
4.267625e-02,-7.101034e-06,-3.186955e+01,3.245097e-02
4.266915e-02,-7.100232e-06,-3.186952e+01,3.246270e-02
4.266205e-02,-7.099431e-06,-3.186949e+01,3.247380e-02
4.265495e-02,-7.098630e-06,-3.186946e+01,3.248594e-02
4.264785e-02,-7.097829e-06,-3.186942e+01,3.249852e-02
4.264075e-02,-7.097028e-06,-3.186939e+01,3.251296e-02
4.263366e-02,-7.096227e-06,-3.186935e+01,3.252581e-02
4.262656e-02,-7.095426e-06,-3.186931e+01,3.253867e-02
4.261947e-02,-7.094626e-06,-3.186926e+01,3.255148e-02
4.261237e-02,-7.093825e-06,-3.186923e+01,3.256292e-02
4.260528e-02,-7.093024e-06,-3.186918e+01,3.257352e-02
4.259819e-02,-7.092223e-06,-3.186914e+01,3.258610e-02
4.259109e-02,-7.091423e-06,-3.186910e+01,3.259752e-02
4.258400e-02,-7.090622e-06,-3.186907e+01,3.260889e-02
4.257691e-02,-7.089821e-06,-3.186903e+01,3.262061e-02
4.256982e-02,-7.089021e-06,-3.186899e+01,3.263270e-02
4.256273e-02,-7.088220e-06,-3.186894e+01,3.264568e-02
4.255565e-02,-7.087420e-06,-3.186890e+01,3.266094e-02
4.254856e-02,-7.086619e-06,-3.186886e+01,3.267669e-02
4.254147e-02,-7.085819e-06,-3.186882e+01,3.269128e-02
4.253439e-02,-7.085018e-06,-3.186878e+01,3.270428e-02
4.252730e-02,-7.084218e-06,-3.186874e+01,3.271763e-02
4.252022e-02,-7.083417e-06,-3.186870e+01,3.273097e-02
4.251314e-02,-7.082617e-06,-3.186866e+01,3.274250e-02
4.250605e-02,-7.081817e-06,-3.186862e+01,3.275355e-02
4.249897e-02,-7.081017e-06,-3.186857e+01,3.276579e-02
4.249189e-02,-7.080216e-06,-3.186854e+01,3.277952e-02
4.248481e-02,-7.079416e-06,-3.186850e+01,3.279371e-02
4.247773e-02,-7.078616e-06,-3.186847e+01,3.280873e-02
4.247066e-02,-7.077816e-06,-3.186844e+01,3.282530e-02
4.246358e-02,-7.077016e-06,-3.186841e+01,3.284192e-02
4.245650e-02,-7.076216e-06,-3.186839e+01,3.285860e-02
4.244943e-02,-7.075416e-06,-3.186837e+01,3.287429e-02
4.244235e-02,-7.074616e-06,-3.186835e+01,3.288886e-02
4.243528e-02,-7.073816e-06,-3.186833e+01,3.290565e-02
4.242820e-02,-7.073016e-06,-3.186832e+01,3.292278e-02
4.242113e-02,-7.072216e-06,-3.186830e+01,3.293793e-02
4.241406e-02,-7.071417e-06,-3.186829e+01,3.295234e-02
4.240699e-02,-7.070617e-06,-3.186828e+01,3.296629e-02
4.239992e-02,-7.069817e-06,-3.186827e+01,3.297870e-02
4.239285e-02,-7.069017e-06,-3.186828e+01,3.299084e-02
4.238578e-02,-7.068218e-06,-3.186828e+01,3.300133e-02
4.237871e-02,-7.067418e-06,-3.186829e+01,3.301316e-02
4.237164e-02,-7.066619e-06,-3.186829e+01,3.302766e-02
4.236458e-02,-7.065819e-06,-3.186831e+01,3.304106e-02
4.235751e-02,-7.065020e-06,-3.186833e+01,3.305385e-02
4.235045e-02,-7.064220e-06,-3.186835e+01,3.306676e-02
4.234338e-02,-7.063421e-06,-3.186837e+01,3.307756e-02
4.233632e-02,-7.062621e-06,-3.186840e+01,3.308735e-02
4.232926e-02,-7.061822e-06,-3.186842e+01,3.309669e-02
4.232220e-02,-7.061023e-06,-3.186844e+01,3.310994e-02
4.231514e-02,-7.060223e-06,-3.186846e+01,3.312357e-02
4.230808e-02,-7.059424e-06,-3.186848e+01,3.313735e-02
4.230102e-02,-7.058625e-06,-3.186850e+01,3.315191e-02
4.229396e-02,-7.057826e-06,-3.186852e+01,3.316579e-02
4.228690e-02,-7.057027e-06,-3.186854e+01,3.317888e-02
4.227985e-02,-7.056227e-06,-3.186856e+01,3.319180e-02
4.227279e-02,-7.055428e-06,-3.186857e+01,3.320634e-02
4.226573e-02,-7.054629e-06,-3.186858e+01,3.322022e-02
4.225868e-02,-7.053830e-06,-3.186858e+01,3.323483e-02
4.225163e-02,-7.053031e-06,-3.186859e+01,3.324821e-02
4.224457e-02,-7.052233e-06,-3.186859e+01,3.325855e-02
4.223752e-02,-7.051434e-06,-3.186859e+01,3.327052e-02
4.223047e-02,-7.050635e-06,-3.186860e+01,3.328270e-02
4.222342e-02,-7.049836e-06,-3.186861e+01,3.329478e-02
4.221637e-02,-7.049037e-06,-3.186862e+01,3.330652e-02
4.220932e-02,-7.048239e-06,-3.186862e+01,3.331966e-02
4.220228e-02,-7.047440e-06,-3.186862e+01,3.333325e-02
4.219523e-02,-7.046641e-06,-3.186862e+01,3.334901e-02
4.218818e-02,-7.045843e-06,-3.186862e+01,3.336616e-02
4.218114e-02,-7.045044e-06,-3.186863e+01,3.338422e-02
4.217409e-02,-7.044246e-06,-3.186862e+01,3.340142e-02
4.216705e-02,-7.043447e-06,-3.186862e+01,3.341937e-02
4.216001e-02,-7.042649e-06,-3.186862e+01,3.343637e-02
4.215296e-02,-7.041850e-06,-3.186861e+01,3.345209e-02
4.214592e-02,-7.041052e-06,-3.186861e+01,3.346839e-02
4.213888e-02,-7.040253e-06,-3.186862e+01,3.348301e-02
4.213184e-02,-7.039455e-06,-3.186862e+01,3.349692e-02
4.212480e-02,-7.038657e-06,-3.186862e+01,3.351028e-02
4.211776e-02,-7.037859e-06,-3.186862e+01,3.352376e-02
4.211073e-02,-7.037060e-06,-3.186863e+01,3.353416e-02
4.210369e-02,-7.036262e-06,-3.186863e+01,3.354416e-02
4.209665e-02,-7.035464e-06,-3.186863e+01,3.355526e-02
4.208962e-02,-7.034666e-06,-3.186863e+01,3.356747e-02
4.208258e-02,-7.033868e-06,-3.186863e+01,3.357962e-02
4.207555e-02,-7.033070e-06,-3.186863e+01,3.359220e-02
4.206852e-02,-7.032272e-06,-3.186863e+01,3.360560e-02
4.206149e-02,-7.031474e-06,-3.186862e+01,3.361752e-02
4.205446e-02,-7.030676e-06,-3.186862e+01,3.363025e-02
4.204742e-02,-7.029878e-06,-3.186862e+01,3.364141e-02
4.204040e-02,-7.029080e-06,-3.186862e+01,3.365127e-02
4.203337e-02,-7.028283e-06,-3.186863e+01,3.366223e-02
4.202634e-02,-7.027485e-06,-3.186863e+01,3.367198e-02
4.201931e-02,-7.026687e-06,-3.186864e+01,3.368005e-02
4.201229e-02,-7.025889e-06,-3.186864e+01,3.368760e-02
4.200526e-02,-7.025092e-06,-3.186864e+01,3.369506e-02
4.199824e-02,-7.024294e-06,-3.186864e+01,3.370354e-02
4.199121e-02,-7.023497e-06,-3.186864e+01,3.371269e-02
4.198419e-02,-7.022699e-06,-3.186863e+01,3.372109e-02
4.197717e-02,-7.021902e-06,-3.186862e+01,3.372928e-02
4.197014e-02,-7.021104e-06,-3.186862e+01,3.373772e-02
4.196312e-02,-7.020307e-06,-3.186862e+01,3.374441e-02
4.195610e-02,-7.019509e-06,-3.186861e+01,3.374948e-02
4.194908e-02,-7.018712e-06,-3.186861e+01,3.375587e-02
